ID,Ticker,Year,Revenue_Income Statement,Cost of Goods Sold_Income Statement,Gross Profit_Income Statement,"Sales, General, & Administrative_Income Statement",Total Operating Expenses_Income Statement,Operating Profit_Income Statement,Net Interest Income_Income Statement,Other Non-Operating Income_Income Statement,Pre-Tax Income_Income Statement,Income Tax_Income Statement,Net Income_Income Statement,Shares (Basic)_Income Statement,Shares (Diluted)_Income Statement,Cash & Equivalents_Balance Sheet,Accounts Receivable_Balance Sheet,Inventories_Balance Sheet,Other Current Assets_Balance Sheet,Total Current Assets_Balance Sheet,"Property, Plant, & Equipment (Net)_Balance Sheet",Goodwill_Balance Sheet,Other Intangible Assets_Balance Sheet,Other Assets_Balance Sheet,Total Assets_Balance Sheet,Accounts Payable_Balance Sheet,Accrued Liabilities_Balance Sheet,Short-Term Debt_Balance Sheet,Deferred Revenue_Balance Sheet,Total Current Liabilities_Balance Sheet,Long-Term Debt_Balance Sheet,Other Liabilities_Balance Sheet,Total Liabilities_Balance Sheet,Retained Earnings_Balance Sheet,Paid-in Capital_Balance Sheet,Common Stock_Balance Sheet,AOCI_Balance Sheet,Shareholders' Equity_Balance Sheet,Liabilities & Equity_2_Balance Sheet,Net Income_Cash Flow,Depreciation & Amortization_Cash Flow,Change in Working Capital_Cash Flow,Change in Deferred Tax_Cash Flow,Stock-Based Compensation_Cash Flow,Other_Cash Flow,Cash From Operations_Cash Flow,"Property, Plant, & Equipment_Cash Flow",Acquisitions_Cash Flow,Investments_Cash Flow,Other_2_Cash Flow,Cash From Investing_Cash Flow,Net Issuance of Common Stock_Cash Flow,Net Issuance of Debt_Cash Flow,Other_3_Cash Flow,Cash From Financing_Cash Flow,Free Cash Flow_Cash Flow,Return on Assets_Key Ratios,Return on Equity_Key Ratios,Return on Invested Capital_Key Ratios,Return on Capital Employed_Key Ratios,Return on Tangible Capital Employed_Key Ratios,Gross Margin_Key Ratios,EBITDA Margin_Key Ratios,Operating Margin_Key Ratios,Pretax Margin_Key Ratios,Net Margin_Key Ratios,Free Cash Margin_Key Ratios,Assets to Equity_Key Ratios,Equity to Assets_Key Ratios,Debt to Equity_Key Ratios,Debt to Assets_Key Ratios,Revenue_Key Ratios,Gross Profit_Key Ratios,EBITDA_Key Ratios,Operating Income_Key Ratios,Pretax Income_Key Ratios,Net Income_Key Ratios,Diluted EPS_Key Ratios,Diluted Shares_Key Ratios,PP&E_Key Ratios,Total Assets_Key Ratios,Equity_Key Ratios,Cash from Operations_Key Ratios,Capital Expenditures_Key Ratios,Free Cash Flow_Key Ratios,Free Cash Flow_2_Key Ratios,Book Value_Key Ratios,Tangible Book Value_Key Ratios,Revenue_2_Key Ratios,EBITDA_2_Key Ratios,Operating Income_2_Key Ratios,Diluted EPS_2_Key Ratios,Free Cash Flow_3_Key Ratios,Book Value_2_Key Ratios,Tangible Book Value_2_Key Ratios,Market Capitalization_Key Ratios,Price-to-Earnings_Key Ratios,Price-to-Book_Key Ratios,Price-to-Sales_Key Ratios,Other Current Liabilities_Balance Sheet
ADBE_2023,ADBE,2023,19.409,2.354,17.055,6.764,10.405,6.65,156.0,-7.0,6.799,-1.371,5.428,457.0,459.0,7.141,2.224,95.50167309872667,1.018,11.084,2.388,12.805,1.088,2.414,29.779,314.0,679.0,168.216,5.837,8.251,3.634,890.0,13.261,33.346,11.586,102.81454365773115,-285.0,16.518,29.779,5.428,872.0,-355.0,-426.0,1.718,65.0,7.302,-360.0,-224.28514285714286,1.136,0.0,776.0,-4.086,-500.0,-596.0,-5.182,6.942,19.1,35.5,27.7,32.4,102.8,87.9,38.8,34.3,35.0,28.0,35.8,1.8,0.6,0.2,0.1,10.2,10.5,8.2,9.1,13.2,14.1,17.0,-2.5,3.2,9.6,17.6,-6.8,18.6,-6.1,6.942,16.518,2.625,42.28,16.38,14.48,11.82,15.12,35.98,5.72,278.01,51.22,16.83,14.32,1.141
ADBE_2024,ADBE,2024,21.505,2.358,19.147,7.293,11.406,7.741,172.0,-982.0,6.931,-1.371,5.56,447.0,450.0,7.613,2.072,95.50167309872667,1.274,11.232,2.217,12.788,782.0,3.211,30.23,361.0,751.0,1.499,6.131,10.521,4.129,994.0,16.125,38.47,13.419,102.81454365773115,-201.0,14.105,30.23,5.56,857.0,144.0,-468.0,1.833,130.0,8.056,-183.0,-224.28514285714286,332.0,0.0,149.0,-9.139,1.997,-582.0,-7.724,7.873,18.5,36.3,27.4,36.2,101.4,89.0,40.0,36.0,32.2,25.9,36.6,2.1,0.5,0.4,0.2,10.8,12.3,14.3,16.4,1.9,2.4,4.6,-2.0,-7.2,1.5,-14.6,10.3,49.2,13.4,7.873,14.105,535.0,47.82,19.12,17.21,12.36,17.51,31.37,1.19,227.525,40.92,16.13,10.58,1.464
ADP_2015,ADP,2015,10.561,6.428,4.133,2.497,2.497,1.636,428.0,6.0,2.071,-694.0,1.453,473.0,476.0,1.639,1.547,95.50167309872667,25.596,28.809,673.0,1.794,503.0,1.303,33.111,195.0,1.787,152.167,229.0,27.114,9.0,644.0,28.302,13.46,663.0,64.0,-261.0,4.809,33.111,1.453,278.0,-149.0,-15.0,143.0,265.0,1.974,-135.0,91.0,-1.207,-2.332,-3.76,-1.557,-2.175,6.208,1.548,1.839,4.5,25.3,21.2,20.4,28.7,39.1,18.1,15.5,19.6,13.8,17.4,6.9,0.1,0.0,0.0,7.2,8.4,12.1,13.5,10.2,-4.2,-2.9,-1.5,0.8,3.3,-27.9,8.4,15.2,10.6,1.839,4.809,2.512,22.2,4.02,3.44,3.05,3.86,10.11,5.28,37.419,25.76,7.78,3.54,24.877
ADP_2016,ADP,2016,11.291,6.84,4.45,2.637,2.637,1.813,384.0,38.0,2.235,-741.0,1.493,457.0,459.0,3.191,1.743,95.50167309872667,34.567,39.5,685.0,1.682,534.0,1.268,43.67,152.0,1.864,152.167,233.0,35.847,2.008,701.0,39.188,14.003,768.0,64.0,-215.0,4.482,43.67,1.493,289.0,-129.0,1.0,138.0,107.0,1.897,-153.0,162.0,-661.0,0.0,-869.0,-1.156,1.997,8.855,8.753,1.745,3.9,32.1,26.4,26.2,39.0,39.4,18.6,16.1,19.8,13.2,15.5,9.7,0.1,0.4,0.0,6.9,7.7,9.8,10.8,7.9,2.8,6.6,-3.5,1.8,31.9,-6.8,-3.9,-13.0,-5.1,1.745,4.482,2.265,24.59,4.58,3.95,3.25,3.8,9.76,4.93,41.865,28.05,9.34,3.71,33.57
ADP_2017,ADP,2017,11.975,7.245,4.73,2.774,2.774,1.956,317.0,343.0,2.617,-829.0,1.788,448.0,450.0,2.78,1.704,95.50167309872667,28.175,32.659,780.0,1.741,620.0,1.38,37.18,150.0,1.944,152.167,233.0,29.816,2.002,830.0,33.203,14.728,868.0,64.0,-379.0,3.977,37.18,1.788,316.0,-972.0,41.0,139.0,814.0,2.126,-240.0,147.0,-789.0,0.0,-1.113,-1.26,-2.0,-6.025,-8.282,1.886,4.4,42.3,28.7,25.8,36.9,39.5,19.0,16.3,21.9,14.9,15.7,9.3,0.1,0.5,0.1,6.1,6.3,8.1,7.9,17.1,19.8,22.2,-1.9,13.9,-14.9,-11.3,12.0,-57.2,8.1,1.886,3.977,1.616,26.59,5.05,4.34,3.97,4.19,8.83,3.59,45.595,25.5,11.46,3.81,27.44
ADP_2018,ADP,2018,12.808,7.757,5.05,2.959,2.959,2.091,447.0,-256.0,2.283,-398.0,1.885,441.0,443.0,2.17,1.984,95.50167309872667,27.669,31.823,794.0,2.244,886.0,3.102,38.849,135.0,2.215,152.167,226.0,30.413,2.002,728.0,34.113,16.547,1.015,64.0,-680.0,4.736,38.849,1.885,378.0,-1.041,-152.0,175.0,1.271,2.515,-206.0,-612.0,-1.422,-3.761714285714286,-2.505,-989.0,-7.0,404.0,-1.656,2.31,5.0,43.3,29.6,26.5,40.6,39.4,19.3,16.3,17.8,14.7,18.0,8.2,0.1,0.4,0.1,7.0,6.8,8.6,6.9,-12.8,5.4,7.1,-1.6,1.8,4.5,19.1,18.3,14.4,22.5,2.31,4.736,1.606,28.89,5.57,4.72,4.25,5.21,10.68,3.62,58.861,31.23,12.43,4.6,27.792
ADP_2019,ADP,2019,13.548,8.022,5.527,3.064,3.064,2.463,530.0,14.0,3.006,-713.0,2.293,435.0,438.0,1.949,2.439,95.50167309872667,29.943,34.342,764.0,2.323,1.072,3.387,41.888,126.0,2.48,262.0,221.0,32.628,2.002,799.0,36.488,17.501,1.183,64.0,-257.0,5.4,41.888,2.293,409.0,-1.206,9.0,167.0,1.016,2.688,-154.0,-125.0,-1.514,0.0,-2.198,-938.0,-2.0,2.025,-208.0,2.534,5.7,45.2,31.8,27.4,43.1,40.8,21.2,18.2,22.2,16.9,18.7,7.8,0.1,0.4,0.1,5.8,9.4,16.3,17.8,31.7,21.6,23.3,-1.3,-3.7,7.8,14.0,6.9,25.1,9.7,2.534,5.4,2.005,30.96,6.56,5.63,5.24,5.79,12.34,4.58,71.786,31.31,13.29,5.3,29.485
ADP_2020,ADP,2020,14.045,8.445,5.6,3.003,3.003,2.597,523.0,64.0,3.183,-716.0,2.467,431.0,433.0,1.909,2.441,95.50167309872667,27.214,31.564,1.198,2.309,1.216,2.879,39.166,102.0,2.538,1.002,213.0,30.127,1.003,837.0,33.413,18.436,1.334,64.0,-15.0,5.752,39.166,2.467,480.0,-1.12,26.0,131.0,1.043,3.026,-143.0,-51.875,3.743,0.0,3.156,-1.006,-2.0,-3.412,-5.891,2.883,6.1,44.2,31.3,26.5,41.1,39.9,21.9,18.5,22.7,17.6,20.5,6.8,0.1,0.4,0.1,3.7,1.3,7.1,5.4,5.9,7.6,8.8,-1.1,56.7,-6.5,6.5,12.6,7.0,13.8,2.883,5.752,2.227,32.46,7.11,6.0,5.7,6.66,13.29,5.15,64.008,25.95,11.13,4.56,26.233
ADP_2021,ADP,2021,14.583,8.64,5.943,3.041,3.041,2.902,399.0,60.0,3.361,-763.0,2.599,426.0,428.0,2.575,2.727,95.50167309872667,35.439,40.742,1.147,2.338,1.21,3.336,48.773,141.0,2.874,24.0,204.0,38.095,2.985,834.0,43.102,19.451,1.531,64.0,11.0,5.67,48.773,2.599,511.0,-937.0,-251.0,175.0,997.0,3.093,-160.0,-51.875,-3.028,-3.761714285714286,-3.515,-1.372,980.0,8.406,6.438,2.934,5.9,45.5,30.4,28.0,42.5,40.8,23.4,19.9,23.0,17.8,20.1,8.6,0.1,0.6,0.1,3.8,6.1,10.9,11.8,5.6,5.4,6.5,-1.1,-4.3,24.5,-1.4,2.2,-11.5,1.8,2.934,5.67,2.122,34.06,7.97,6.78,6.07,6.85,13.24,4.96,84.155,32.39,14.84,5.77,34.795
ADP_2022,ADP,2022,16.047,9.462,6.585,3.233,3.233,3.351,411.0,42.0,3.804,-855.0,2.949,419.0,421.0,1.436,3.171,95.50167309872667,50.198,54.805,1.104,2.301,1.333,3.526,63.068,110.0,2.97,136.0,188.0,55.159,2.987,924.0,59.843,20.696,1.794,64.0,-1.994,3.225,63.068,2.949,515.0,-1.638,37.0,202.0,1.036,3.1,-140.0,-12.0,-6.483,0.0,-7.014,-1.969,-1.0,17.283,13.653,2.959,5.3,66.3,37.5,35.8,58.0,41.0,24.1,20.9,23.7,18.4,18.4,19.6,0.1,1.1,0.1,10.0,10.8,13.3,15.5,13.2,13.5,15.3,-1.6,-3.8,29.3,-43.1,0.2,12.3,0.9,2.959,3.225,-408.0,38.11,9.18,7.96,7.0,7.03,7.66,-0.97,87.398,29.64,27.1,5.45,51.715
ADP_2023,ADP,2023,17.199,9.953,7.245,3.551,3.551,3.694,710.0,34.0,4.438,-1.026,3.412,414.0,416.0,2.084,3.01,95.50167309872667,37.078,42.171,1.084,2.339,1.344,4.034,50.971,97.0,3.284,105.0,189.0,42.768,2.989,934.0,47.462,22.118,2.102,64.0,-2.306,3.509,50.971,3.412,549.0,-939.0,-80.0,220.0,1.045,4.208,-206.0,-32.0,-1.913,-3.761714285714286,-2.517,-1.121,-1.0,-12.655,-15.681,4.001,6.0,101.3,49.9,45.2,81.7,42.1,24.7,21.5,25.8,19.8,23.3,14.5,0.1,1.0,0.1,7.2,10.0,9.7,10.2,16.7,15.7,17.3,-1.3,-1.8,-19.2,8.8,35.8,-47.1,35.2,4.001,3.509,-174.0,41.37,10.21,8.89,8.21,9.63,8.44,-0.42,90.575,26.55,25.81,5.27,39.049
ADP_2024,ADP,2024,18.178,10.477,7.701,3.779,3.779,3.922,905.0,45.0,4.872,-1.12,3.752,411.0,412.0,2.913,3.428,95.50167309872667,39.201,45.543,1.056,2.354,1.336,4.074,54.363,101.0,4.309,385.0,200.0,45.08,2.991,991.0,49.815,23.622,2.407,64.0,-1.808,4.548,54.363,3.752,562.0,-1.417,-37.0,244.0,1.055,4.158,-180.0,-34.0,-796.0,-24.0,-1.389,-1.232,-1.0,1.984,-1.432,3.978,7.1,93.1,49.3,43.6,74.0,42.4,24.7,21.6,26.8,20.6,21.9,12.0,0.1,0.8,0.1,5.7,6.3,5.7,6.2,9.8,10.0,10.8,-0.8,-2.5,6.7,29.6,-1.2,12.7,-0.6,3.978,4.548,858.0,44.1,10.88,9.52,9.1,9.65,11.03,2.08,97.409,25.96,21.42,5.36,40.07
AMZN_2015,AMZN,2015,107.006,71.651,35.355,7.001,33.122,2.233,-409.0,-256.0,1.568,-950.0,596.0,9.34,9.54,15.89,5.654,10.243,157.25788744640576,35.705,21.838,3.759,992.0,2.453,64.747,20.397,10.372,105.70272456402591,3.118,33.887,8.227,1.962,51.363,2.545,13.394,5.0,-723.0,13.384,64.747,596.0,6.281,2.557,81.0,2.119,405.0,12.039,-4.589,-795.0,-1.066,-18.89509303596265,-6.45,-6.0,-3.882,-7.023428929634855,-3.882,7.45,1.0,4.9,2.3,7.8,9.2,33.0,8.0,2.1,1.5,0.6,7.0,4.8,0.2,1.1,0.2,20.2,34.8,72.9,67.5,132.95555555555558,347.3,342.3,3.2,28.7,18.8,24.6,76.0,6.2,282.2,7.45,13.384,8.633,11.22,0.89,0.23,0.06,0.78,1.4,0.9,318.349,534.14,23.79,2.98,87.37152798982189
AMZN_2016,AMZN,2016,135.987,88.265,47.722,9.665,43.536,4.186,-384.0,90.0,3.892,-1.425,2.371,9.48,9.68,19.334,8.339,11.461,157.25788744640576,45.781,29.114,3.784,854.0,3.869,83.402,25.309,13.739,105.70272456402591,4.768,43.816,7.694,3.301,64.117,4.916,17.186,5.0,-985.0,19.285,83.402,2.371,8.116,3.847,-246.0,2.975,140.0,17.203,-6.737,-116.0,-2.663,-18.89509303596265,-9.516,-6.0,-3.716,-7.023428929634855,-3.716,10.466,3.2,14.5,7.6,11.9,13.7,35.1,9.0,3.1,2.9,1.7,7.7,4.3,0.2,0.8,0.2,27.1,35.0,44.5,87.5,148.2,297.8,288.9,1.5,33.3,28.8,44.1,42.9,-46.8,40.5,10.466,19.285,14.647,14.05,1.27,0.43,0.25,1.08,1.99,1.51,357.693,150.86,18.55,2.63,87.37152798982189
AMZN_2017,AMZN,2017,177.866,111.934,65.932,13.743,61.826,4.106,-646.0,346.0,3.806,-769.0,3.033,9.6,9.86,20.522,13.164,16.047,157.25788744640576,60.197,48.866,13.35,3.371,5.526,131.31,34.616,18.17,105.70272456402591,5.097,57.883,24.743,5.798,103.601,8.636,21.389,5.0,-484.0,27.709,131.31,3.033,11.478,-242.0,-29.0,4.215,-90.0,18.365,-10.058,-13.972,-3.054,-18.89509303596265,-27.084,-6.0,9.928,-7.023428929634855,9.928,8.307,2.8,12.9,6.1,7.3,9.0,37.1,8.8,2.3,2.1,1.7,4.7,4.7,0.2,1.4,0.3,30.8,38.2,26.7,-1.9,-2.2,27.9,25.7,1.9,67.8,57.4,43.7,6.8,-49.3,-20.6,8.307,27.709,10.988,18.04,1.58,0.42,0.31,0.84,2.81,1.11,566.028,186.62,20.43,3.18,87.37152798982189
AMZN_2018,AMZN,2018,232.887,139.156,93.731,18.15,81.31,12.421,-977.0,-183.0,11.261,-1.197,10.073,9.74,10.0,31.75,16.677,17.174,157.25788744640576,75.101,61.797,14.548,4.11,7.092,162.648,38.192,23.663,105.70272456402591,6.536,68.391,23.495,17.563,119.099,19.625,26.791,5.0,-1.035,43.549,162.648,10.073,15.341,-1.043,441.0,5.418,493.0,30.723,-11.323,-2.186,1.14,-18.89509303596265,-12.369,-6.0,-7.686,-7.023428929634855,-7.686,19.4,6.9,28.3,14.2,14.8,18.8,40.2,11.9,5.3,4.8,4.3,8.3,3.7,0.3,0.8,0.2,30.9,42.2,78.1,202.5,195.9,232.1,226.9,1.4,26.5,23.9,57.2,67.3,-12.6,133.5,19.4,43.549,24.891,23.29,2.78,1.24,1.01,1.94,4.35,2.49,737.472,73.21,16.93,3.17,87.37152798982189
AMZN_2019,AMZN,2019,280.522,165.536,114.986,24.081,100.445,14.541,-768.0,203.0,13.976,-2.374,11.588,9.88,10.08,36.092,20.816,20.497,157.25788744640576,96.334,97.846,14.754,4.049,12.265,225.248,47.183,32.439,105.70272456402591,8.19,87.812,23.414,12.171,163.188,31.22,33.658,5.0,-986.0,62.06,225.248,11.588,21.789,-2.438,796.0,6.864,-85.0,38.514,-12.689,-2.461,-9.131,-18.89509303596265,-24.281,-6.0,-10.066,-7.023428929634855,-10.066,25.825,6.0,21.9,11.5,12.6,15.0,41.0,13.0,5.2,5.0,4.1,9.2,3.6,0.3,1.0,0.3,20.5,22.7,30.9,17.1,24.1,15.0,14.3,0.8,58.3,38.5,42.5,25.4,-12.1,33.1,25.825,62.06,43.257,27.83,3.6,1.44,1.15,2.56,6.16,4.29,920.224,79.41,14.83,3.28,87.37152798982189
AMZN_2020,AMZN,2020,386.064,233.307,152.757,28.676,129.858,22.899,-1.092,2.371,24.178,-2.863,21.331,10.005,10.198,42.122,24.542,23.795,157.25788744640576,132.733,150.667,15.017,4.981,17.797,321.195,72.539,44.138,105.70272456402591,9.708,126.385,31.816,17.017,227.791,52.551,42.865,5.0,-180.0,93.404,321.195,21.331,25.18,13.481,-554.0,9.208,-2.582,66.064,-35.044,-2.325,-22.242,-18.89509303596265,-59.611,-6.0,-1.104,-7.023428929634855,-1.104,31.02,7.8,27.4,14.1,13.8,15.6,39.6,12.5,5.9,6.3,5.5,8.0,3.4,0.3,0.9,0.3,37.6,32.8,32.3,57.5,73.0,84.1,81.6,1.2,54.0,42.6,50.5,71.5,-176.2,20.1,31.02,93.404,73.406,37.86,4.71,2.25,2.09,3.04,9.16,7.2,626.6823333333333,76.8,17.54,4.24,87.37152798982189
AMZN_2021,AMZN,2021,469.822,272.344,197.478,41.374,172.599,24.879,-1.361,14.633,38.151,-4.791,33.364,10.117,10.296,36.22,32.891,32.64,157.25788744640576,161.58,216.363,15.371,5.107,22.128,420.549,78.664,51.775,105.70272456402591,11.827,142.266,48.744,23.643,282.304,85.915,55.437,106.0,-1.376,138.245,420.549,33.364,34.433,-19.611,-310.0,12.757,-14.306,46.327,-55.396,-1.985,-773.0,-18.89509303596265,-58.154,-6.0,6.291,-7.023428929634855,6.291,-9.069,9.0,28.8,15.4,10.5,11.5,42.0,12.6,5.3,8.1,7.1,-1.9,3.0,0.3,0.8,0.3,21.7,29.3,23.4,8.6,57.8,56.4,55.0,1.0,43.6,30.9,48.0,-29.9,-58.1,-129.2,-9.069,138.245,117.767,45.63,5.76,2.42,3.24,-0.88,13.43,11.44,626.6823333333333,50.87,12.28,3.61,87.37152798982189
AMZN_2022,AMZN,2022,513.983,288.831,225.152,54.129,212.904,12.248,-1.378,-16.806,-5.936,3.217,-2.722,10.189,10.189,53.888,42.36,34.405,157.25788744640576,146.791,252.838,20.288,6.097,36.661,462.675,79.6,62.566,105.70272456402591,13.227,155.393,67.15,21.121,316.632,83.193,75.066,108.0,-4.487,146.043,462.675,-2.722,41.921,-20.886,-8.148,19.621,16.966,46.752,-58.321,-8.316,29.036,-18.89509303596265,-37.601,-6.0,15.718,-7.023428929634855,9.718,-11.569,-0.6,-1.9,-1.0,4.2,4.5,43.8,10.5,2.4,-1.2,-0.5,-2.3,3.2,0.3,1.0,0.3,9.4,14.0,-8.7,-50.8,-115.6,-108.2,-108.3,-1.0,16.9,10.0,5.6,0.9,-5.3,-27.6,-11.569,146.043,119.658,50.44,5.32,1.2,-0.27,-1.14,14.33,11.74,860.328,-316.06,5.89,1.67,87.37152798982189
AMZN_2023,AMZN,2023,574.785,304.739,270.046,56.186,233.194,36.852,-233.0,938.0,37.557,-7.12,30.425,10.304,10.492,73.387,52.253,33.318,157.25788744640576,172.351,276.69,22.789,7.687,48.337,527.854,84.981,64.709,105.70272456402591,15.227,164.917,58.314,25.451,325.979,113.618,99.025,109.0,-3.04,201.875,527.854,30.425,48.663,-11.541,-5.876,24.023,-748.0,84.946,-48.133,-5.839,4.139,-18.89509303596265,-49.833,-6.0,-15.879,-7.023428929634855,-15.879,36.813,6.1,17.5,9.8,11.0,12.0,47.0,14.9,6.4,6.5,5.3,6.4,2.6,0.4,0.7,0.3,11.8,19.9,57.9,200.9,732.7,116.34444444444443,113.01111111111112,3.0,9.4,14.1,38.2,81.7,17.5,418.2,36.813,201.875,171.399,54.78,8.15,3.51,2.9,3.51,19.24,16.34,626.6823333333333,51.85,7.81,2.74,87.37152798982189
AMZN_2024,AMZN,2024,637.959,326.288,311.671,55.266,243.078,68.593,2.271,-2.25,68.614,-9.265,59.248,10.473,10.721,78.779,55.451,34.214,157.25788744640576,190.867,328.806,23.074,8.602,73.545,624.894,94.363,66.965,105.70272456402591,18.103,179.431,52.623,28.593,338.924,172.866,120.864,111.0,-34.0,285.97,624.894,59.248,52.795,-15.541,-4.648,22.011,2.012,115.877,-77.658,-7.082,-9.602,-18.89509303596265,-94.342,-6.0,-11.812,-7.023428929634855,-11.812,38.219,10.3,24.3,15.7,17.0,18.4,48.9,19.0,10.8,10.8,9.3,6.0,2.2,0.5,0.5,0.2,11.0,15.4,41.9,86.1,82.7,94.7,90.7,2.2,18.8,18.4,41.7,36.4,-61.3,3.8,38.219,285.97,254.294,59.51,11.32,6.4,5.53,3.56,26.67,23.72,626.6823333333333,39.22,8.13,3.64,87.37152798982189
BA_2015,BA,2015,96.114,82.088,14.026,3.525,6.856,7.17,-275.0,260.0,7.155,-1.979,5.176,687.0,695.0,11.302,8.925,47.257,2.835125,68.234,12.076,5.126,2.657,5.031,94.408,10.8,5.165,1.181,24.364,50.412,8.633,2.078,88.011,38.756,4.834,5.061,-12.748,6.397,94.408,5.176,1.833,1.795,-41.151291193670446,189.0,370.0,9.363,-2.408,-31.0,554.0,39.0,-1.846,-6.751,861.0,460.0,-7.92,6.955,5.5,69.0,30.2,15.8,19.1,14.6,9.4,7.5,7.4,5.4,7.2,14.8,0.1,1.6,0.1,5.9,0.1,-1.1,-0.4,0.3,-5.0,0.8,-5.7,9.7,1.6,-27.2,5.7,-9.4,4.5,6.955,6.397,-1.386,138.29,12.95,10.32,7.44,10.01,9.2,-1.99,96.387,18.62,15.07,1.0,8.587
BA_2016,BA,2016,93.496,79.026,14.47,3.613,8.239,6.231,-306.0,-142.0,5.783,-749.0,5.034,636.0,643.0,8.801,9.26,43.199,2.835125,62.488,12.807,5.324,2.54,5.521,89.997,11.19,5.217,327.0,23.869,50.134,9.487,2.221,89.12,40.714,4.762,5.061,-13.623,877.0,89.997,5.034,1.889,2.922,-41.151291193670446,190.0,461.0,10.496,-2.575,-297.0,-513.0,7.0,-3.378,-7.001,-34.0,204.0,-9.587,7.921,5.5,140.8,37.0,14.6,17.9,15.5,8.7,6.7,6.2,5.4,8.5,102.6,0.0,12.1,0.1,-2.7,3.2,-9.8,-13.1,-19.2,-2.7,5.2,-7.5,6.1,-4.7,-86.3,12.1,-6.9,13.9,7.921,877.0,-6.987,145.45,12.63,9.69,7.83,12.32,1.36,-10.87,96.078,19.09,109.55,1.03,9.385
BA_2017,BA,2017,94.005,76.612,17.393,4.095,7.274,10.119,-360.0,348.0,10.107,-1.649,8.458,603.0,610.0,8.813,11.397,61.388,2.417,85.194,12.672,5.559,2.573,5.104,112.362,12.202,3.192,1.283,48.042,74.648,9.696,2.015,110.649,49.618,6.804,5.061,-16.373,1.713,112.362,8.458,2.047,2.252,-41.151291193670446,202.0,387.0,13.346,-1.647,-324.0,38.0,6.0,-2.058,-9.236,1.124,179.0,-11.35,11.699,8.4,684.0,71.5,25.6,32.0,18.5,12.9,10.8,10.8,9.0,12.4,65.6,0.0,6.7,0.1,0.5,20.2,49.8,62.4,74.8,68.0,76.9,-5.1,-1.1,24.9,95.3,27.2,36.0,47.7,11.699,1.713,-6.419,154.11,19.94,16.59,13.85,19.18,2.81,-10.52,174.303,20.61,101.75,1.85,9.497
BA_2018,BA,2018,101.127,81.49,19.637,4.567,7.836,11.801,-475.0,278.0,11.604,-1.144,10.46,579.0,586.0,7.637,14.364,62.567,2.335,87.83,12.645,7.84,3.429,4.528,117.359,12.916,3.707,3.133,50.676,81.59,10.558,3.059,116.949,55.941,6.768,5.061,-15.083,410.0,117.359,10.46,2.114,2.284,-41.151291193670446,202.0,262.0,15.322,-1.602,-3.23,291.0,-11.0,-4.621,-9.0,1.365,-141.0,-11.722,13.72,9.1,131.14444444444445,77.2,30.3,40.3,19.4,13.8,11.7,11.5,10.3,13.6,286.2,0.0,40.7,0.1,7.6,12.9,14.4,16.6,14.8,23.7,28.9,-4.0,-0.2,4.4,-76.1,14.8,2.7,17.3,13.72,410.0,-10.859,172.72,23.77,20.16,17.85,23.43,0.7,-18.55,183.064,17.5,446.5,1.81,10.616
BA_2019,BA,2019,76.559,72.093,4.466,3.909,7.128,-2.662,-722.0,1.125,-2.259,1.623,-636.0,565.0,565.0,9.485,12.471,76.622,3.106,102.229,12.502,8.06,3.338,6.404,133.625,15.553,12.257,7.269,51.551,97.312,19.804,3.422,141.925,50.644,6.745,5.061,-16.153,-8.3,133.625,-636.0,2.271,-4.629,-41.151291193670446,212.0,336.0,-2.446,-1.5,9.0,101.0,-13.0,-1.53,-2.651,13.218,-198.0,5.739,-3.946,-0.5,15.4,-3.8,-6.5,-8.9,5.8,-0.5,-3.5,-3.0,-0.8,-5.2,-16.1,-0.1,-3.2,0.2,-24.3,-77.3,-102.8,-122.6,-119.5,-106.1,-106.3,-3.4,-1.1,13.9,-14.699999999999996,-116.0,6.4,-128.8,-3.946,-8.3,-19.698,135.41,-0.69,-4.71,-1.12,-6.98,-14.68,-34.84,183.373,-288.32,-22.09,2.4,9.689
BA_2020,BA,2020,58.158,63.843,-5.685,4.817,7.293,-12.978,-2.156,658.0,-14.476,2.535,-11.941,569.0,569.0,7.752,10.051,81.715,4.286,121.642,11.82,8.081,2.843,6.734,152.136,12.928,11.299,1.628,50.488,87.28,61.752,1.486,170.211,38.61,7.787,5.061,-17.133,-18.075,152.136,-11.941,2.246,-17.335,-41.151291193670446,250.0,8.37,-18.41,-1.007,-81.02875,-17.341,-18.0,-18.366,-2.739833333333333,36.25,-137.0,34.955,-19.417,-8.4,88.7,-36.8,-23.6,-29.6,-9.8,-18.5,-22.3,-24.9,-20.5,-33.4,-8.4,-0.1,-3.5,0.4,-24.0,-227.3,-87.01111111111112,-387.5,-540.8,-39.05555555555556,-32.144444444444446,0.6,-5.5,13.9,-117.8,-652.7,32.9,-392.1,-19.417,-18.075,-28.999,102.28,-18.87,-22.82,-20.88,-34.15,-31.79,-51.0,124.651,-10.44,-6.9,2.14,10.561
